created_at,user_ID,review_ID,latitude,longitude,location_ID,friend_count,follower_count,sad,happy,surprise,disgust,joy
Fri Jan 31 22:58:12 +0000 2020,33758,11589,37.70055968,-122.4830644,403421,######,############,0.534,0.406,0.462,0.394,0.318
Fri Jan 31 23:00:15 +0000 2020,39788,11590,37.69861004,-122.4823103,533076,#####,###########,0.459,0.424,0.524,0.418,0.323
Fri Jan 31 23:26:32 +0000 2020,42526,11591,37.6985328,-122.4835872,53537,#####,###########,0.43,0.439,0.567,0.439,0.242
Fri Jan 31 22:47:24 +0000 2020,138562,11592,37.69721155,-122.4838734,404244,#####,###########,0.507,0.401,0.442,0.355,0.297
Fri Jan 31 23:01:43 +0000 2020,26546,11593,37.6971666,-122.4850166,86804,#####,######################,0.436,0.441,0.542,0.445,0.283
Fri Jan 31 23:16:20 +0000 2020,94048,11594,37.69566292,-122.4913794,633032,######,###########,0.367,0.572,0.558,0.521,0.21
Fri Jan 31 23:15:03 +0000 2020,102115,11595,37.76335715,-122.5096822,14817,#####,##########,0.517,0.407,0.578,0.395,0.335
Fri Jan 31 22:41:04 +0000 2020,64498,11596,37.78396725,-122.407372,11376,#####,###########,0.608,0.369,0.37,0.289,0.382
Fri Jan 31 23:04:18 +0000 2020,3135,11597,37.41640936,-122.1477407,217545,#####,############,0.296,0.603,0.501,0.549,0.118
Fri Jan 31 23:15:14 +0000 2020,45501,11598,37.43849112,-122.1724276,179973,#####,###########,0.528,0.37,0.435,0.396,0.397
Fri Jan 31 23:19:44 +0000 2020,87982,11599,37.43849112,-122.1724276,179973,#####,###########,0.549,0.341,0.468,0.316,0.355
Fri Jan 31 22:56:18 +0000 2020,31062,11600,37.43976203,-122.1719797,249944,#####,#####################,0.502,0.452,0.414,0.371,0.387
Fri Jan 31 23:28:53 +0000 2020,55165,11601,37.41640936,-122.1477407,217545,#####,###########,0.49,0.421,0.481,0.405,0.262
Fri Jan 31 22:56:54 +0000 2020,116857,11602,37.61169025,-122.4356747,254691,#####,##########,0.421,0.446,0.389,0.41,0.252
Fri Jan 31 23:09:28 +0000 2020,57115,11603,37.68276628,-122.4877574,304063,######,######################,0.503,0.358,0.475,0.377,0.328
Fri Jan 31 23:09:44 +0000 2020,158852,11604,37.73603497,-122.5033271,37083,######,####################,0.346,0.559,0.47,0.505,0.208
Fri Jan 31 23:22:42 +0000 2020,6290,11605,37.73581623,-122.5029874,11088,#####,###########,0.377,0.584,0.484,0.455,0.242
Fri Jan 31 23:01:56 +0000 2020,40793,11606,37.69566292,-122.4913794,633032,#####,##########,0.425,0.402,0.548,0.478,0.272
Fri Jan 31 23:07:46 +0000 2020,125786,11607,37.69739322,-122.4844519,584321,#######,###########,0.525,0.319,0.458,0.384,0.378
Fri Jan 31 23:26:21 +0000 2020,13148,11608,37.70181565,-122.4841694,637591,#####,############,0.343,0.54,0.51,0.534,0.186
Fri Jan 31 22:54:38 +0000 2020,30255,11609,37.74703847,-122.405422,659789,####,###########,0.465,0.387,0.356,0.388,0.312
Fri Jan 31 23:15:04 +0000 2020,104120,11610,37.72790573,-122.4768735,326072,#####,#####################,0.461,0.285,0.448,0.361,0.261
Fri Jan 31 23:00:42 +0000 2020,12307,11611,37.72856259,-122.4773189,326112,#####,#####################,0.542,0.313,0.431,0.357,0.428
Fri Jan 31 23:27:22 +0000 2020,22079,11612,37.70181565,-122.4841694,637591,#####,###########,0.394,0.492,0.443,0.421,0.154
Fri Jan 31 23:09:17 +0000 2020,149177,11613,37.70137667,-122.4848342,608065,######,##########,0.408,0.486,0.48,0.444,0.232
Fri Jan 31 22:59:45 +0000 2020,136137,11614,37.70071798,-122.4837067,214353,#####,###########,0.482,0.436,0.359,0.369,0.263
Fri Jan 31 23:30:51 +0000 2020,42240,11615,37.6971666,-122.4850166,86804,#####,###########,0.43,0.44,0.567,0.439,0.242
Fri Jan 31 22:44:36 +0000 2020,16996,11616,37.68276628,-122.4877574,304063,#####,##########,0.35,0.521,0.47,0.41,0.272
Fri Jan 31 23:27:32 +0000 2020,135071,11617,37.69861004,-122.4823103,533066,######,##########,0.439,0.4,0.595,0.399,0.269
Fri Jan 31 23:08:20 +0000 2020,33600,11618,37.69737543,-122.4832506,446806,######,############,0.593,0.3,0.328,0.357,0.35
Fri Jan 31 23:28:01 +0000 2020,156814,11619,37.69739322,-122.4844519,584321,######,##########,0.462,0.351,0.386,0.475,0.217
Fri Jan 31 23:15:46 +0000 2020,136632,11620,37.69566292,-122.4913794,633032,######,#####################,0.253,0.631,0.598,0.556,0.152
Fri Jan 31 22:52:21 +0000 2020,15852,11621,37.63897557,-122.4649,614000,######,###########,0.555,0.407,0.494,0.332,0.405
Fri Jan 31 23:20:12 +0000 2020,104228,11622,37.53847002,-122.3635769,9822,#####,###########,0.439,0.424,0.595,0.473,0.234
Fri Jan 31 22:13:34 +0000 2020,100915,11623,37.53145037,-122.3589206,523976,#####,##########,0.495,0.407,0.358,0.322,0.364
Fri Jan 31 21:57:54 +0000 2020,106460,11624,37.42264037,-122.1413484,26290,#####,###########,0.408,0.484,0.614,0.489,0.196
Fri Jan 31 22:39:55 +0000 2020,56455,11625,37.42283212,-122.1413924,502271,#####,#####################,0.392,0.477,0.51,0.438,0.2
Fri Jan 31 21:51:08 +0000 2020,117255,11626,37.53145037,-122.3589206,523976,######,############,0.408,0.485,0.613,0.489,0.196
Fri Jan 31 21:51:28 +0000 2020,94119,11627,37.70434415,-122.4755179,35809,######,###########,0.396,0.46,0.588,0.435,0.227
Fri Jan 31 22:03:38 +0000 2020,105071,11628,37.70381902,-122.4759093,405074,######,###################,0.411,0.471,0.636,0.472,0.211
Fri Jan 31 22:35:20 +0000 2020,75503,11629,37.70126345,-122.4833983,71396,#####,##########,0.398,0.506,0.463,0.453,0.228
Fri Jan 31 22:10:16 +0000 2020,51283,11630,37.70107834,-122.4832867,107484,######,##########,0.425,0.403,0.553,0.436,0.276
Fri Jan 31 22:07:07 +0000 2020,83291,11631,37.69721155,-122.4838734,404244,######,##########,0.657,0.416,0.232,0.312,0.456
Fri Jan 31 21:59:34 +0000 2020,90049,11632,37.68276628,-122.4877574,304063,#####,##########,0.41,0.499,0.541,0.478,0.266
Fri Jan 31 22:03:45 +0000 2020,10455,11633,37.69739322,-122.4844519,584321,#####,############,0.527,0.413,0.48,0.374,0.393
Fri Jan 31 21:56:42 +0000 2020,5185,11634,37.70181565,-122.4841694,637591,######,############,0.64,0.392,0.335,0.308,0.552
Fri Jan 31 22:24:57 +0000 2020,150956,11635,37.70137667,-122.4848342,608065,######,############,0.665,0.347,0.296,0.267,0.514
Fri Jan 31 21:49:32 +0000 2020,16287,11636,37.78543595,-122.4039495,19199,#####,###########,0.534,0.393,0.343,0.417,0.332
Fri Jan 31 21:58:17 +0000 2020,62546,11637,37.78716582,-122.4060377,591477,######,##########,0.424,0.537,0.434,0.455,0.185
Fri Jan 31 22:26:58 +0000 2020,96876,11638,37.78639508,-122.406043,611276,######,############,0.289,0.588,0.549,0.548,0.084
Fri Jan 31 21:56:05 +0000 2020,7468,11639,37.78582599,-122.4065191,14710,######,############,0.525,0.374,0.419,0.381,0.32
Fri Jan 31 21:54:42 +0000 2020,118778,11640,37.78528555,-122.4065145,286140,#####,############,0.452,0.465,0.497,0.395,0.222
Fri Jan 31 21:57:42 +0000 2020,25235,11641,37.76717923,-122.4176533,44569,#####,############,0.491,0.411,0.461,0.408,0.291
Fri Jan 31 22:36:46 +0000 2020,123671,11642,37.69978037,-122.4897086,95335,#####,##########,0.545,0.335,0.367,0.355,0.363
Fri Jan 31 22:32:08 +0000 2020,106140,11643,37.53847002,-122.3635769,9822,####,######################,0.41,0.504,0.483,0.444,0.27
Fri Jan 31 22:27:28 +0000 2020,8978,11644,37.53145037,-122.3589206,523976,#####,############,0.632,0.332,0.358,0.284,0.387
Fri Jan 31 22:32:34 +0000 2020,143093,11645,37.70126345,-122.4833983,71396,#####,############,0.499,0.398,0.474,0.392,0.354
Fri Jan 31 21:49:12 +0000 2020,19022,11646,37.70107834,-122.4832867,107484,#####,#####################,0.408,0.465,0.518,0.448,0.214
Fri Jan 31 21:54:46 +0000 2020,35301,11647,37.70099513,-122.4833204,517425,######,###########,0.454,0.41,0.605,0.453,0.356
Fri Jan 31 22:26:24 +0000 2020,64482,11648,37.76882887,-122.4984169,10341,######,############,0.546,0.351,0.51,0.382,0.326
Fri Jan 31 22:03:50 +0000 2020,31824,11649,37.77172732,-122.47107,21295,#####,######################,0.378,0.487,0.57,0.508,0.195
Fri Jan 31 22:09:15 +0000 2020,143704,11650,37.77246327,-122.4672613,359646,######,##########,0.461,0.404,0.311,0.366,0.326
Fri Jan 31 22:05:03 +0000 2020,53662,11651,37.7753016,-122.4582099,38762,#####,#####################,0.502,0.418,0.524,0.466,0.332
Fri Jan 31 22:08:10 +0000 2020,80340,11652,37.7832907,-122.4596643,492948,#####,##########,0.638,0.311,0.355,0.312,0.513
Fri Jan 31 22:14:11 +0000 2020,7079,11653,37.78321282,-122.4593669,186918,######,##########,0.408,0.467,0.415,0.437,0.208
Fri Jan 31 21:48:29 +0000 2020,95044,11654,37.78993592,-122.4622356,68293,######,###########,0.566,0.391,0.377,0.334,0.354
Fri Jan 31 22:34:24 +0000 2020,74074,11655,37.78955668,-122.4594498,442630,######,############,0.526,0.4,0.373,0.352,0.384
Fri Jan 31 22:27:29 +0000 2020,38751,11656,37.79058693,-122.4599433,11557,######,############,0.218,0.55,0.635,0.646,0.081
Fri Jan 31 22:26:50 +0000 2020,22578,11657,37.61169025,-122.4356747,254691,######,############,0.503,0.343,0.467,0.409,0.352
Fri Jan 31 22:35:23 +0000 2020,86050,11658,37.53145037,-122.3589206,523976,#####,#####################,0.339,0.554,0.48,0.526,0.212
Fri Jan 31 22:06:47 +0000 2020,68385,11659,37.41640936,-122.1477407,217545,####,#####################,0.37,0.443,0.518,0.473,0.212
Fri Jan 31 22:05:21 +0000 2020,104940,11660,37.61169025,-122.4356747,254691,######,##########,0.381,0.559,0.461,0.454,0.247
Fri Jan 31 22:07:17 +0000 2020,51762,11661,37.62273019,-122.4456909,416792,#####,###########,0.446,0.431,0.401,0.413,0.235
Fri Jan 31 21:55:09 +0000 2020,77659,11662,37.63897557,-122.4649,614000,####,#####################,0.462,0.299,0.456,0.372,0.26
Fri Jan 31 22:04:24 +0000 2020,3101,11663,37.69566292,-122.4913794,633032,######,###########,0.498,0.429,0.5,0.394,0.32
Fri Jan 31 22:22:49 +0000 2020,27803,11664,37.69739322,-122.4844519,584321,######,#####################,0.473,0.41,0.46,0.363,0.277
Fri Jan 31 22:24:12 +0000 2020,35062,11665,37.70157238,-122.4854833,10833,######,###########,0.435,0.432,0.545,0.445,0.226
Fri Jan 31 21:56:51 +0000 2020,14513,11666,37.70137667,-122.4848342,608065,######,##########,0.532,0.362,0.541,0.346,0.331
Fri Jan 31 22:05:03 +0000 2020,8778,11667,37.78028207,-122.4857072,276615,#######,##########,0.445,0.39,0.596,0.446,0.254
Fri Jan 31 22:37:19 +0000 2020,16678,11668,37.77704074,-122.4635133,9855,###,############,0.544,0.323,0.37,0.306,0.354
Fri Jan 31 22:08:24 +0000 2020,21102,11669,37.42339253,-122.1365118,10082,######,##########,0.526,0.339,0.416,0.296,0.349
Fri Jan 31 21:47:21 +0000 2020,38717,11670,37.41640936,-122.1477407,217545,#####,############,0.359,0.477,0.568,0.494,0.194
Fri Jan 31 22:10:25 +0000 2020,15604,11671,37.42392715,-122.1968395,495780,#####,############,0.47,0.4,0.421,0.358,0.318
Fri Jan 31 22:20:23 +0000 2020,58645,11672,37.42356665,-122.1973789,330102,######,############,0.755,0.214,0.203,0.225,0.652
Fri Jan 31 22:28:12 +0000 2020,20425,11673,37.42357637,-122.1976926,56790,#####,############,0.503,0.381,0.355,0.362,0.332
Fri Jan 31 22:23:00 +0000 2020,52929,11674,37.53145037,-122.3589206,523976,######,############,0.632,0.336,0.296,0.298,0.547
Fri Jan 31 21:48:58 +0000 2020,44060,11675,37.58894343,-122.4131374,22528,######,##########,0.532,0.471,0.379,0.366,0.31
Fri Jan 31 22:34:57 +0000 2020,114806,11676,37.69566292,-122.4913794,633032,#####,##########,0.417,0.512,0.43,0.468,0.23
Fri Jan 31 22:33:19 +0000 2020,50787,11677,37.69739322,-122.4844519,584321,#####,##########,0.498,0.346,0.25,0.294,0.277
Fri Jan 31 22:09:39 +0000 2020,22669,11678,37.7017847,-122.4823803,54633,#####,###########,0.492,0.378,0.521,0.368,0.339
Fri Jan 31 22:35:14 +0000 2020,128886,11679,37.70137667,-122.4848342,608065,#####,###########,0.531,0.365,0.5,0.354,0.302
Fri Jan 31 22:29:24 +0000 2020,54474,11680,37.68276628,-122.4877574,304063,######,#####################,0.354,0.498,0.548,0.431,0.232
Fri Jan 31 22:30:17 +0000 2020,60173,11681,37.76805915,-122.5109849,185790,#####,#####################,0.577,0.327,0.34,0.337,0.315
Fri Jan 31 21:49:47 +0000 2020,27604,11682,37.69957237,-122.4825568,18510,#####,############,0.534,0.384,0.406,0.339,0.274
Fri Jan 31 22:36:58 +0000 2020,109297,11683,37.69739322,-122.4844519,584321,######,######################,0.495,0.358,0.474,0.373,0.32
Fri Jan 31 22:24:16 +0000 2020,28386,11684,37.70022688,-122.4823568,21273,#####,###########,0.444,0.591,0.352,0.442,0.263
Fri Jan 31 21:51:22 +0000 2020,16233,11685,37.75454432,-122.4209064,120893,######,###########,0.39,0.464,0.519,0.47,0.227
Fri Jan 31 21:55:17 +0000 2020,7812,11686,37.75344665,-122.4209203,491576,######,##########,0.476,0.415,0.542,0.412,0.322
Fri Jan 31 21:56:46 +0000 2020,71766,11687,37.7537109,-122.4208425,539523,#####,############,0.382,0.49,0.543,0.496,0.238
Fri Jan 31 22:26:46 +0000 2020,106179,11688,37.75399451,-122.4210109,238065,#####,###########,0.37,0.47,0.53,0.429,0.25
Fri Jan 31 22:16:58 +0000 2020,31469,11689,37.75393597,-122.4209199,19109,#####,#####################,0.552,0.354,0.352,0.379,0.357
Fri Jan 31 21:52:01 +0000 2020,86605,11690,37.80847532,-122.4706163,146833,#####,#####################,0.419,0.466,0.48,0.427,0.23
Fri Jan 31 22:38:50 +0000 2020,15060,11691,37.80815415,-122.4704858,73594,######,##########,0.318,0.454,0.582,0.462,0.141
Fri Jan 31 21:43:24 +0000 2020,148900,11692,37.76717923,-122.4176533,44569,#####,#####################,0.393,0.471,0.55,0.439,0.223
Fri Jan 31 21:05:19 +0000 2020,27504,11693,37.7684958,-122.4180799,191289,#####,#####################,0.543,0.338,0.44,0.341,0.364
Fri Jan 31 21:16:00 +0000 2020,58815,11694,37.70579397,-122.4692199,27119,#####,#####################,0.471,0.414,0.604,0.444,0.344
Fri Jan 31 21:08:24 +0000 2020,48072,11695,37.63897557,-122.4649,614000,####,###########,0.314,0.488,0.777,0.57,0.214
Fri Jan 31 21:02:07 +0000 2020,27265,11696,37.42522822,-122.1458828,33210,#####,###########,0.526,0.354,0.461,0.37,0.363
Fri Jan 31 21:16:28 +0000 2020,10915,11697,37.41626698,-122.1514123,607628,#######,#########,0.562,0.351,0.305,0.311,0.406
Fri Jan 31 21:17:39 +0000 2020,30325,11698,37.42844528,-122.1498087,129721,#####,######################,0.332,0.519,0.495,0.465,0.148
Fri Jan 31 21:12:53 +0000 2020,104959,11699,37.4343105,-122.1557447,238341,#####,######################,0.355,0.485,0.606,0.426,0.154
Fri Jan 31 21:05:48 +0000 2020,45048,11700,37.4469223,-122.1603699,30271,#####,###########,0.38,0.468,0.614,0.523,0.161
Fri Jan 31 21:28:01 +0000 2020,3024,11701,37.44405112,-122.1717656,520651,#####,##########,0.467,0.466,0.492,0.412,0.274
Fri Jan 31 21:30:21 +0000 2020,95246,11702,37.44397769,-122.1728075,507782,######,######################,0.383,0.526,0.472,0.455,0.259
Fri Jan 31 21:27:20 +0000 2020,19352,11703,37.44459972,-122.1721431,572586,#####,###########,0.353,0.489,0.614,0.511,0.155
Fri Jan 31 21:11:08 +0000 2020,140729,11704,37.4434048,-122.1724931,94304,#####,############,0.508,0.39,0.484,0.394,0.261
Fri Jan 31 21:16:03 +0000 2020,19704,11705,37.44171183,-122.172389,45667,#####,###########,0.418,0.472,0.533,0.46,0.196
Fri Jan 31 21:39:23 +0000 2020,41750,11706,37.43936923,-122.1737731,81187,#####,############,0.443,0.406,0.521,0.417,0.248
Fri Jan 31 21:38:20 +0000 2020,130923,11707,37.4222638,-122.1989021,502081,######,###########,0.412,0.408,0.522,0.441,0.23
Fri Jan 31 21:44:56 +0000 2020,81970,11708,37.4214924,-122.2084285,47604,#####,##########,0.383,0.473,0.561,0.459,0.209
Fri Jan 31 21:44:23 +0000 2020,11496,11709,37.61169025,-122.4356747,254691,#####,###########,0.419,0.468,0.625,0.519,0.257
Fri Jan 31 21:15:48 +0000 2020,109162,11710,37.63897557,-122.4649,614000,######,############,0.425,0.398,0.546,0.476,0.199
Fri Jan 31 21:15:35 +0000 2020,58325,11711,37.68279813,-122.4885833,165076,#####,##########,0.532,0.373,0.527,0.398,0.319
Fri Jan 31 21:12:35 +0000 2020,9907,11712,37.68260112,-122.4873169,36253,#####,############,0.369,0.469,0.58,0.505,0.189
Fri Jan 31 21:41:01 +0000 2020,72453,11713,37.69739322,-122.4844519,584321,######,############,0.574,0.359,0.417,0.325,0.338
Fri Jan 31 21:00:34 +0000 2020,162018,11714,37.77707848,-122.4605706,281142,#####,#####################,0.429,0.463,0.409,0.399,0.255
Fri Jan 31 21:16:52 +0000 2020,13322,11715,37.77715443,-122.4628958,575276,#####,#####################,0.492,0.35,0.393,0.292,0.29
Fri Jan 31 21:14:19 +0000 2020,92389,11716,37.77726113,-122.4635383,72636,#####,###########,0.428,0.452,0.544,0.511,0.242
Fri Jan 31 21:20:10 +0000 2020,30916,11717,37.77720012,-122.4642604,215665,#####,#####################,0.501,0.352,0.525,0.44,0.324
Fri Jan 31 21:01:44 +0000 2020,93764,11718,37.77704074,-122.4635133,9855,####,###########,0.509,0.449,0.394,0.348,0.338
Fri Jan 31 21:26:46 +0000 2020,70717,11719,37.41640936,-122.1477407,217545,######,##########,0.454,0.397,0.519,0.425,0.298
Fri Jan 31 21:07:13 +0000 2020,19766,11720,37.4230072,-122.1486486,226014,#####,############,0.435,0.403,0.393,0.421,0.266
Fri Jan 31 21:06:39 +0000 2020,110389,11721,37.42594087,-122.1464288,502780,#####,############,0.5,0.423,0.482,0.382,0.351
Fri Jan 31 21:41:28 +0000 2020,120758,11722,37.42156865,-122.1487574,529796,#####,###########,0.422,0.47,0.586,0.389,0.274
Fri Jan 31 21:23:01 +0000 2020,33663,11723,37.41708047,-122.1524453,41067,#####,######################,0.47,0.427,0.441,0.393,0.345
Fri Jan 31 21:44:08 +0000 2020,5523,11724,37.41640936,-122.1477407,217545,#####,##########,0.393,0.459,0.531,0.439,0.218
Fri Jan 31 21:32:12 +0000 2020,64177,11725,37.58894343,-122.4131374,22528,#####,##########,0.501,0.388,0.388,0.378,0.338
Fri Jan 31 21:05:53 +0000 2020,33930,11726,37.61169025,-122.4356747,254691,#####,#####################,0.451,0.46,0.512,0.406,0.25
Fri Jan 31 21:10:32 +0000 2020,85095,11727,37.68279813,-122.4885833,165076,######,######################,0.497,0.386,0.478,0.438,0.318
Fri Jan 31 21:24:49 +0000 2020,8450,11728,37.68260112,-122.4873169,36253,######,#####################,0.526,0.434,0.456,0.355,0.3
Fri Jan 31 21:06:09 +0000 2020,70448,11729,37.68276628,-122.4877574,304063,#####,######################,0.387,0.439,0.468,0.481,0.187
Fri Jan 31 21:36:56 +0000 2020,77793,11730,30.33812085,-97.71895838,610057,#####,###########,0.507,0.299,0.396,0.359,0.372
Fri Jan 31 21:13:50 +0000 2020,18461,11731,30.28406664,-97.7378726,10757,#####,#####################,0.569,0.258,0.292,0.226,0.359
Fri Jan 31 21:40:06 +0000 2020,361,11732,30.26957553,-97.74951339,18568,######,###########,0.387,0.464,0.529,0.471,0.154
Fri Jan 31 21:45:05 +0000 2020,11661,11733,33.21430065,-97.14583172,162522,#####,###########,0.473,0.391,0.526,0.428,0.325
Fri Jan 31 21:22:29 +0000 2020,94365,11734,33.21061052,-97.13398728,298997,######,###########,0.502,0.304,0.457,0.348,0.316
Fri Jan 31 21:43:18 +0000 2020,46483,11735,32.84458457,-96.84984684,26106,#####,###########,0.381,0.477,0.643,0.456,0.224
Fri Jan 31 21:12:35 +0000 2020,123031,11736,30.25926413,-97.71594822,241805,#####,##########,0.445,0.518,0.455,0.474,0.299
Fri Jan 31 21:12:01 +0000 2020,15831,11737,30.31028602,-97.73985108,874485,######,##########,0.541,0.298,0.374,0.362,0.295
Fri Jan 31 21:05:27 +0000 2020,135719,11738,30.26959457,-97.74812753,31324,####,###########,0.396,0.428,0.561,0.469,0.196
Fri Jan 31 21:05:37 +0000 2020,57457,11739,30.27016322,-97.7504193,41937,#####,###########,0.466,0.422,0.449,0.406,0.368
Fri Jan 31 21:13:43 +0000 2020,68240,11740,30.26946433,-97.74991035,293641,######,##########,0.393,0.463,0.555,0.418,0.187
Fri Jan 31 21:31:53 +0000 2020,122483,11741,30.26957553,-97.74951339,18568,######,##########,0.55,0.283,0.359,0.324,0.366
Fri Jan 31 21:06:00 +0000 2020,70191,11742,30.26950151,-97.75177616,401938,#####,#####################,0.486,0.372,0.464,0.416,0.352
Fri Jan 31 21:38:01 +0000 2020,651,11743,30.39534699,-97.73525476,89360,#####,##########,0.465,0.469,0.461,0.465,0.243
Fri Jan 31 21:09:52 +0000 2020,64233,11744,30.2673447,-97.7398467,9475,######,##########,0.499,0.329,0.424,0.328,0.296
Fri Jan 31 21:32:25 +0000 2020,63079,11745,30.26964965,-97.74898767,19267,######,##########,0.306,0.542,0.572,0.462,0.17
Fri Jan 31 21:31:24 +0000 2020,17654,11746,30.28397399,-97.73637056,10756,#######,###########,0.53,0.353,0.395,0.342,0.366
Fri Jan 31 21:33:45 +0000 2020,61036,11747,30.34725973,-97.71502527,564792,#####,###########,0.581,0.353,0.359,0.337,0.437
Fri Jan 31 21:41:18 +0000 2020,47585,11748,30.25533713,-97.76266694,43638,######,##########,0.39,0.392,0.56,0.455,0.211
Fri Jan 31 21:40:21 +0000 2020,98930,11749,30.25573099,-97.76338577,316637,#####,###########,0.491,0.408,0.514,0.394,0.287
Fri Jan 31 21:22:01 +0000 2020,10347,11750,30.26280177,-97.76215196,18452,######,############,0.446,0.409,0.522,0.391,0.208
